UniprotID	Estimate	Std. Error	t value	p_value	adj_R_squared	fit	BH	Entry.name	Protein.names	Gene.names
O14578	-0.56841503429353	0.214319860206682	-2.65218087462997	0.0173916409855934	0.223884999395482	Without_replicate	0.397910872766495	CTRO_HUMAN	Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Serine/threonine-protein kinase 21)	CIT CRIK KIAA0949 STK21
O43396	-0.430071667896311	0.154671442344414	-2.78054992814155	0.0133667180063452	0.261795711146723	Without_replicate	0.397910872766495	TXNL1_HUMAN	Thioredoxin-like protein 1 (32 kDa thioredoxin-related protein)	TXNL1 TRP32 TXL TXNL
P06280	-0.665086678376012	0.248386069147052	-2.67763277006594	0.0165106685402325	0.498149882748263	Without_replicate	0.397910872766495	AGAL_HUMAN	Alpha-galactosidase A (EC 3.2.1.22) (Alpha-D-galactosidase A) (Alpha-D-galactoside galactohydrolase) (Melibiase) (Agalsidase)	GLA
P15153	-0.594241585945442	0.205797331257442	-2.88750870730232	0.0107151283675071	0.842167888516698	Without_replicate	0.397910872766495	RAC2_HUMAN	Ras-related C3 botulinum toxin substrate 2 (GX) (Small G protein) (p21-Rac2)	RAC2
P15924	-0.411632079860073	0.153294615768659	-2.6852350801497	0.0162559518313635	0.787970834333706	Without_replicate	0.397910872766495	DESP_HUMAN	Desmoplakin (DP) (250/210 kDa paraneoplastic pemphigus antigen)	DSP
P33176	0.498136167739749	0.180919923485547	2.75335163835366	0.0141363193980563	0.810933993994006	Without_replicate	0.397910872766495	KINH_HUMAN	Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC)	KIF5B KNS KNS1
P54136	-0.503902051728771	0.183274876969966	-2.74943331055323	0.0142506595202045	0.376687645874339	Without_replicate	0.397910872766495	SYRC_HUMAN	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	RARS
P62280	-0.33487426754557	0.126514163644526	-2.64693104628574	0.017578884410519	0.247186558295119	Without_replicate	0.397910872766495	RS11_HUMAN	40S ribosomal protein S11 (Small ribosomal subunit protein uS17)	RPS11
Q00577	-0.364954047949685	0.135360649871413	-2.69616057765958	0.0158964977110076	0.374079551024419	Without_replicate	0.397910872766495	PURA_HUMAN	Transcriptional activator protein Pur-alpha (Purine-rich single-stranded DNA-binding protein alpha)	PURA PUR1
Q14134	0.220488320809544	0.076636189836782	2.87707832656001	0.0139058360241631	0.933070242158363	With_replicate	0.397910872766495	TRI29_HUMAN	Tripartite motif-containing protein 29 (Ataxia telangiectasia group D-associated protein)	TRIM29 ATDC
Q15075	-0.506638014627512	0.184325003601518	-2.74861253073829	0.0176475783064338	0.977732095735688	With_replicate	0.397910872766495	EEA1_HUMAN	Early endosome antigen 1 (Endosome-associated protein p162) (Zinc finger FYVE domain-containing protein 2)	EEA1 ZFYVE2
Q15434	0.502120841643243	0.187321044134576	2.68053620970907	0.0164129387877462	0.845064833586707	Without_replicate	0.397910872766495	RBMS2_HUMAN	RNA-binding motif, single-stranded-interacting protein 2 (Suppressor of CDC2 with RNA-binding motif 3)	RBMS2 SCR3
Q6NZI2	0.409345113177207	0.135672114819591	3.01716468208319	0.0107192510823739	0.874660392046379	With_replicate	0.397910872766495	CAVN1_HUMAN	Caveolae-associated protein 1 (Cavin-1) (Polymerase I and transcript release factor)	CAVIN1 PTRF FKSG13
Q7L0Y3	-0.427098270148466	0.144475719425055	-2.95619410547403	0.00928998100880289	0.58408264227186	Without_replicate	0.397910872766495	TM10C_HUMAN	tRNA methyltransferase 10 homolog C (HBV pre-S2 trans-regulated protein 2) (Mitochondrial ribonuclease P protein 1) (Mitochondrial RNase P protein 1) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (mRNA methyladenosine-N(1)-methyltransferase) (EC 2.1.1.-) (tRNA (adenine(9)-N(1))-methyltransferase) (EC 2.1.1.218) (tRNA (guanine(9)-N(1))-methyltransferase) (EC 2.1.1.221)	TRMT10C MRPP1 RG9MTD1
Q8TDN6	-0.464312415665626	0.160013351166082	-2.90171046529552	0.010404003133884	0.459715790730701	Without_replicate	0.397910872766495	BRX1_HUMAN	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	BRIX1 BRIX BXDC2
Q99805	0.27167661682526	0.0925280296976079	2.93615478156327	0.0124606777070757	0.843377465413704	With_replicate	0.397910872766495	TM9S2_HUMAN	Transmembrane 9 superfamily member 2 (p76)	TM9SF2
Q9BUF5	-0.562653489159528	0.203682823433257	-2.7624002833204	0.0138756465214292	0.582874853675599	Without_replicate	0.397910872766495	TBB6_HUMAN	Tubulin beta-6 chain (Tubulin beta class V)	TUBB6
Q9BXJ9	0.257900639809648	0.0933323701449116	2.76324965721132	0.0171754258969882	0.91247660949923	With_replicate	0.397910872766495	NAA15_HUMAN	N-alpha-acetyltransferase 15, NatA auxiliary subunit (Gastric cancer antigen Ga19) (N-terminal acetyltransferase) (NMDA receptor-regulated protein 1) (Protein tubedown-1) (Tbdn100)	NAA15 GA19 NARG1 NATH TBDN100
Q9C0C2	0.900470856874056	0.337486723306753	2.66816675942416	0.0168331924824094	0.621455520174711	Without_replicate	0.397910872766495	TB182_HUMAN	182 kDa tankyrase-1-binding protein	TNKS1BP1 KIAA1741 TAB182
Q9H5Q4	-0.622886696588776	0.216172636255847	-2.88143174537396	0.0108510071417683	0.329234809610968	Without_replicate	0.397910872766495	TFB2M_HUMAN	Dimethyladenosine transferase 2, mitochondrial (EC 2.1.1.-) (Hepatitis C virus NS5A-transactivated protein 5) (HCV NS5A-transactivated protein 5) (Mitochondrial 12S rRNA dimethylase 2) (Mitochondrial transcription factor B2) (h-mtTFB) (h-mtTFB2) (hTFB2M) (mtTFB2) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 2)	TFB2M NS5ATP5
Q9NSV4	-0.438505250310496	0.165589308805324	-2.64814953014887	0.0175352537110576	0.907671557172392	Without_replicate	0.397910872766495	DIAP3_HUMAN	Protein diaphanous homolog 3 (Diaphanous-related formin-3) (DRF3) (MDia2)	DIAPH3 DIAP3
Q9P2J5	-0.341315348773285	0.115269426121854	-2.96102236522348	0.0118980269623537	0.866591700728269	With_replicate	0.397910872766495	SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	LARS KIAA1352
P49748	-0.522392619425165	0.201016538080036	-2.59875443291721	0.0193897987303773	0.696261258952101	Without_replicate	0.417321349946984	ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9)	ACADVL VLCAD
Q9BVG4	0.744597765744225	0.285956568611253	2.60388411205367	0.0191887999918909	0.690914620440676	Without_replicate	0.417321349946984	PBDC1_HUMAN	Protein PBDC1 (Polysaccharide biosynthesis domain-containing protein 1)	PBDC1 CXorf26
P14678	-0.480404143011935	0.186282581955079	-2.57889995924461	0.0201868975676897	0.543424359849988	Without_replicate	0.424749886859547	RSMB_HUMAN	Small nuclear ribonucleoprotein-associated proteins B and B' (snRNP-B) (Sm protein B/B') (Sm-B/B') (SmB/B')	SNRPB COD SNRPB1
P30419	0.324317929526034	0.126285302753839	2.56813677010546	0.0206319902804004	0.963098448040842	Without_replicate	0.424749886859547	NMT1_HUMAN	Glycylpeptide N-tetradecanoyltransferase 1 (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase 1) (NMT 1) (Type I N-myristoyltransferase) (Peptide N-myristoyltransferase 1)	NMT1 NMT
P49790	0.382512678443808	0.149665330469162	2.55578681612322	0.0211542349184257	0.752992639845578	Without_replicate	0.426235329101046	NU153_HUMAN	Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)	NUP153
P30520	-0.405130036250426	0.160191454128848	-2.52903651105236	0.0223289544565023	0.951091255178955	Without_replicate	0.434935805038568	PURA2_HUMAN	Adenylosuccinate synthetase isozyme 2 (AMPSase 2) (AdSS 2) (EC 6.3.4.4) (Adenylosuccinate synthetase, acidic isozyme) (Adenylosuccinate synthetase, liver isozyme) (L-type adenylosuccinate synthetase) (IMP--aspartate ligase 2)	ADSS ADSS2
P61981	0.796772109589883	0.304447386219624	2.61710937802272	0.0225045981487749	0.490581283497396	With_replicate	0.434935805038568	1433G_HUMAN	14-3-3 protein gamma (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed]	YWHAG
O00571	-0.342462142104261	0.138742855237327	-2.46832272204909	0.0252294801478211	0.148080835428821	Without_replicate	0.442450327777529	DDX3X_HUMAN	ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (Helicase-like protein 2) (HLP2)	DDX3X DBX DDX3
P42704	-0.369215388515205	0.148275950208146	-2.49005579122514	0.0241523844070723	0.684138233238058	Without_replicate	0.442450327777529	LPPRC_HUMAN	Leucine-rich PPR motif-containing protein, mitochondrial (130 kDa leucine-rich protein) (LRP 130) (GP130)	LRPPRC LRP130
Q96HC4	0.285266845164122	0.115458698681157	2.47072631531987	0.0251081559467893	0.22968815478262	Without_replicate	0.442450327777529	PDLI5_HUMAN	PDZ and LIM domain protein 5 (Enigma homolog) (Enigma-like PDZ and LIM domains protein)	PDLIM5 ENH L9
Q9BUQ8	-0.478958416580834	0.193200183219717	-2.47907848014894	0.0246908542968323	0.518123865904695	Without_replicate	0.442450327777529	DDX23_HUMAN	Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)	DDX23
Q9NR12	0.316323835270004	0.127734676490748	2.47641317111659	0.0248233024898148	0.173182216146754	Without_replicate	0.442450327777529	PDLI7_HUMAN	PDZ and LIM domain protein 7 (LIM mineralization protein) (LMP) (Protein enigma)	PDLIM7 ENIGMA
P98172	0.336130185494886	0.132128668877817	2.54396103699277	0.0257500856791465	0.99101114881757	With_replicate	0.443369657057304	EFNB1_HUMAN	Ephrin-B1 (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2)	EFNB1 EFL3 EPLG2 LERK2
O00151	0.568295211849197	0.246754102157279	2.30308313775051	0.0350324703193272	0.555985245576079	Without_replicate	0.445820151111554	PDLI1_HUMAN	PDZ and LIM domain protein 1 (C-terminal LIM domain protein 1) (Elfin) (LIM domain protein CLP-36)	PDLIM1 CLIM1 CLP36
O75534	-0.349454804547376	0.153025638759567	-2.28363565334589	0.036396619028684	0.894563831311585	Without_replicate	0.445820151111554	CSDE1_HUMAN	Cold shock domain-containing protein E1 (N-ras upstream gene protein) (Protein UNR)	CSDE1 D1S155E KIAA0885 NRU UNR
P00734	0.313989593509869	0.129932399717037	2.41656118253544	0.0325209834854527	0.918669744032763	With_replicate	0.445820151111554	THRB_HUMAN	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	F2
P10155	-0.518800279319578	0.221066939494681	-2.3468017447813	0.0321384072877692	0.815899738240069	Without_replicate	0.445820151111554	RO60_HUMAN	60 kDa SS-A/Ro ribonucleoprotein (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (RoRNP) (Ro 60 kDa autoantigen) (Sjoegren syndrome antigen A2) (Sjoegren syndrome type A antigen) (SS-A) (TROVE domain family member 2)	TROVE2 RO60 SSA2
P16403	0.853467017423286	0.366100714812721	2.33123559417216	0.037985160716879	0.31251202911672	With_replicate	0.445820151111554	H12_HUMAN	Histone H1.2 (Histone H1c) (Histone H1d) (Histone H1s-1)	HIST1H1C H1F2
P16989	0.590716703430393	0.264283952709592	2.23515918153192	0.0400155362666126	0.211202726498747	Without_replicate	0.445820151111554	YBOX3_HUMAN	Y-box-binding protein 3 (Cold shock domain-containing protein A) (DNA-binding protein A) (Single-strand DNA-binding protein NF-GMB)	YBX3 CSDA DBPA
P35222	-0.339036000739254	0.137072203069364	-2.47341177239041	0.0293097502323271	0.382551391521938	With_replicate	0.445820151111554	CTNB1_HUMAN	Catenin beta-1 (Beta-catenin)	CTNNB1 CTNNB OK/SW-cl.35 PRO2286
P50851	-0.464881737652018	0.192564477578166	-2.41416144607104	0.0326637519677139	0.832503905885978	With_replicate	0.445820151111554	LRBA_HUMAN	Lipopolysaccharide-responsive and beige-like anchor protein (Beige-like protein) (CDC4-like protein)	LRBA BGL CDC4L LBA
P52565	0.470698203744165	0.203521110265553	2.31277336847269	0.0343707179880759	0.709478809161338	Without_replicate	0.445820151111554	GDIR1_HUMAN	Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha)	ARHGDIA GDIA1
P53396	-0.377820434573327	0.168650021582878	-2.24026318542543	0.039619317754722	0.120501707654662	Without_replicate	0.445820151111554	ACLY_HUMAN	ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (ACL) (Citrate cleavage enzyme)	ACLY
P54886	-0.323602028507689	0.141966288204182	-2.27942867705516	0.0366981669853712	0.86406191900319	Without_replicate	0.445820151111554	P5CS_HUMAN	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	ALDH18A1 GSAS P5CS PYCS
P60866	-0.2610273038374	0.107657698600745	-2.42460415957279	0.0275354314249235	0.950923205305337	Without_replicate	0.445820151111554	RS20_HUMAN	40S ribosomal protein S20 (Small ribosomal subunit protein uS10)	RPS20
P78527	-0.368868936348214	0.153411111635904	-2.40444732076295	0.0286643913435058	0.513009602189729	Without_replicate	0.445820151111554	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460)	PRKDC HYRC HYRC1
Q01780	-0.406209989723963	0.177925679770008	-2.28303182682253	0.0364397576454945	0.951349145425356	Without_replicate	0.445820151111554	EXOSX_HUMAN	Exosome component 10 (EC 3.1.13.-) (Autoantigen PM/Scl 2) (P100 polymyositis-scleroderma overlap syndrome-associated autoantigen) (Polymyositis/scleroderma autoantigen 100 kDa) (PM/Scl-100) (Polymyositis/scleroderma autoantigen 2)	EXOSC10 PMSCL PMSCL2 RRP6
Q01970	-0.348716242870829	0.148574739741845	-2.34707624914396	0.0369082100329819	0.865586412547539	With_replicate	0.445820151111554	PLCB3_HUMAN	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-3) (Phospholipase C-beta-3) (PLC-beta-3)	PLCB3
Q14126	-0.371003786128368	0.15727605180305	-2.3589337465882	0.0313759447279062	0.304246598991838	Without_replicate	0.445820151111554	DSG2_HUMAN	Desmoglein-2 (Cadherin family member 5) (HDGC)	DSG2 CDHF5
Q14192	-0.386654456714874	0.171398585380454	-2.2558789260519	0.0384296096293524	0.314873672715393	Without_replicate	0.445820151111554	FHL2_HUMAN	Four and a half LIM domains protein 2 (FHL-2) (LIM domain protein DRAL) (Skeletal muscle LIM-protein 3) (SLIM-3)	FHL2 DRAL SLIM3
Q14692	-0.362416013581224	0.154842209198813	-2.34055052208595	0.0325380317354242	0.884698362811486	Without_replicate	0.445820151111554	BMS1_HUMAN	Ribosome biogenesis protein BMS1 homolog (Ribosome assembly protein BMS1 homolog)	BMS1 BMS1L KIAA0187
Q16658	-0.374895516500667	0.156002247825719	-2.40314176062058	0.0287389990716981	0.147247807802764	Without_replicate	0.445820151111554	FSCN1_HUMAN	Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55)	FSCN1 FAN1 HSN SNL
Q7Z4V5	0.817264579467933	0.33954446476873	2.40694419808783	0.0285222125601967	0.43154756683316	Without_replicate	0.445820151111554	HDGR2_HUMAN	Hepatoma-derived growth factor-related protein 2 (HRP-2) (Hepatoma-derived growth factor 2) (HDGF-2)	HDGFL2 HDGF2 HDGFRP2 UNQ785/PRO1604
Q86UE4	0.23484752802822	0.100886740088037	2.32783344791679	0.0333654191272033	0.931921337554302	Without_replicate	0.445820151111554	LYRIC_HUMAN	Protein LYRIC (3D3/LYRIC) (Astrocyte elevated gene-1 protein) (AEG-1) (Lysine-rich CEACAM1 co-isolated protein) (Metadherin) (Metastasis adhesion protein)	MTDH AEG1 LYRIC
Q8N1G4	-0.890486876823574	0.397372240077097	-2.24093881507879	0.0395671433252541	0.434862781028303	Without_replicate	0.445820151111554	LRC47_HUMAN	Leucine-rich repeat-containing protein 47	LRRC47 KIAA1185
Q8NBS9	0.530434781389318	0.218716593811302	2.42521507923149	0.0275018786155614	0.286255235118038	Without_replicate	0.445820151111554	TXND5_HUMAN	Thioredoxin domain-containing protein 5 (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46)	TXNDC5 TLP46 UNQ364/PRO700
Q8WXX5	0.53697098729544	0.236361750064518	2.27181846110408	0.0372495785180238	0.27719111042097	Without_replicate	0.445820151111554	DNJC9_HUMAN	DnaJ homolog subfamily C member 9 (HDJC9) (DnaJ protein SB73)	DNAJC9
Q92615	-0.363504712649646	0.160728543100087	-2.2616064678897	0.0380016410008388	0.985113972733248	Without_replicate	0.445820151111554	LAR4B_HUMAN	La-related protein 4B (La ribonucleoprotein domain family member 4B) (La ribonucleoprotein domain family member 5) (La-related protein 5)	LARP4B KIAA0217 LARP5
Q92667	0.404421092951614	0.178618261060335	2.26416431640775	0.0378119521982585	0.83608810155335	Without_replicate	0.445820151111554	AKAP1_HUMAN	A-kinase anchor protein 1, mitochondrial (A-kinase anchor protein 149 kDa) (AKAP 149) (Dual specificity A-kinase-anchoring protein 1) (D-AKAP-1) (Protein kinase A-anchoring protein 1) (PRKA1) (Spermatid A-kinase anchor protein 84) (S-AKAP84)	AKAP1 AKAP149 PRKA1
Q9BXY0	0.347117159254265	0.154368701709195	2.24862394650552	0.0389781479207308	0.737828568341127	Without_replicate	0.445820151111554	MAK16_HUMAN	Protein MAK16 homolog (NNP78) (Protein RBM13)	MAK16 RBM13
Q9H5V8	-0.770203638844965	0.314991880181476	-2.44515394619452	0.026427758539325	0.158362422471896	Without_replicate	0.445820151111554	CDCP1_HUMAN	CUB domain-containing protein 1 (Membrane glycoprotein gp140) (Subtractive immunization M plus HEp3-associated 135 kDa protein) (SIMA135) (Transmembrane and associated with src kinases) (CD antigen CD318)	CDCP1 TRASK UNQ2486/PRO5773
Q9H7N4	0.492293285094546	0.206764684127014	2.38093505751753	0.0300363814930973	0.770302474027929	Without_replicate	0.445820151111554	SFR19_HUMAN	Splicing factor, arginine/serine-rich 19 (SR-related C-terminal domain-associated factor 1) (SR-related and CTD-associated factor 1) (SR-related-CTD-associated factor) (SCAF) (Serine arginine-rich pre-mRNA splicing factor SR-A1) (SR-A1)	SCAF1 SFRS19 SRA1
Q9UDY2	-0.207078793259779	0.0873467655705299	-2.37076658657233	0.0353520799394393	0.888904785719339	With_replicate	0.445820151111554	ZO2_HUMAN	Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2)	TJP2 X104 ZO2
P11586	0.122098874275017	0.054061985434914	2.25849778347512	0.0433281558674891	0.709030065034205	With_replicate	0.477113530308281	C1TC_HUMAN	C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	MTHFD1 MTHFC MTHFD
Q9Y446	-0.322492323005088	0.147457310268785	-2.18702160250482	0.0439374162415753	0.898852976106693	Without_replicate	0.478261300928412	PKP3_HUMAN	Plakophilin-3	PKP3
P29317	-0.373560388603677	0.168330110071305	-2.2192131190637	0.046504212374283	0.975142144838353	With_replicate	0.493781607012118	EPHA2_HUMAN	Ephrin type-A receptor 2 (EC 2.7.10.1) (Epithelial cell kinase) (Tyrosine-protein kinase receptor ECK)	EPHA2 ECK
P62805	-0.886121764335029	0.400204751311291	-2.2141710247857	0.0469275022503597	0.363267222913742	With_replicate	0.493781607012118	H4_HUMAN	Histone H4	HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; HIST1H4F H4/C H4FC; HIST1H4H H4/H H4FH; HIST1H4I H4/M H4FM; HIST1H4J H4/E H4FE; HIST1H4K H4/D H4FD; HIST1H4L H4/K H4FK; HIST2H4A H4/N H4F2 H4FN HIST2H4; HIST2H4B H4/O H4FO; HIST4H4
