uniprot_id	Master.Protein.Descriptions	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	protein_desc	gene_name
Q13442	28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1	0.482435005217406	0.157923869965803	0.806946140469009	7.69876951540171	3.10044839827188	0.00562371484174345	0.458077136200194	-2.21797140877623	28 kDa heat- and acid-stable phosphoprotein 	PDAP1 
Q5QJE6	Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Homo sapiens OX=9606 GN=DNTTIP2 PE=1 SV=2	-0.533112774873704	-0.900027895455588	-0.166197654291819	6.99085044576402	-3.03018245378551	0.0065936431200876	0.476525248999847	-2.36085469935457	Deoxynucleotidyltransferase terminal-interacting protein 2 	DNTTIP2 
O15479	Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3	0.40622774750762	0.124686330592742	0.687769164422497	7.81394486791947	3.00914137160212	0.00691429210029831	0.476525248999847	-2.4034349397461	Melanoma-associated antigen B2 	MAGEB2 
Q13185	Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4	-0.581865651341838	-0.989590395666576	-0.174140907017099	8.13839646868308	-2.97626056863325	0.00744570701562261	0.476525248999847	-2.46977525697625	Chromobox protein homolog 3 	CBX3 
P62277	40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2	0.464408713230254	0.127481403016615	0.801336023443894	7.26440521078732	2.8746133849252	0.00934892671205219	0.558442555599917	-2.67322529489362	40S ribosomal protein S13 	RPS13 
Q00341	Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2	0.382204790371525	0.0950466586393376	0.669362922103713	7.1963878417691	2.77581364197376	0.0116404404368115	0.651864664461447	-2.86840192641874	Vigilin 	HDLBP 
P49792	E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2	-0.339478183344662	-0.601624970267101	-0.0773313964222225	6.54054392185624	-2.70073908380819	0.0137302408229878	0.723664457493946	-3.01484612176077	E3 SUMO-protein ligase RanBP2 	RANBP2 
Q6Y7W6	GRB10-interacting GYF protein 2 OS=Homo sapiens OX=9606 GN=GIGYF2 PE=1 SV=1	0.349470304797963	0.0695887133566852	0.629351896239241	7.66676355889372	2.60406153764852	0.0169487898493247	0.803043981473951	-3.20084351055693	GRB10-interacting GYF protein 2 	GIGYF2 
P10515	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3	-0.981121330257185	-1.77806229175757	-0.184180368756804	7.5829084793751	-2.56750836478172	0.018341868457912	0.803043981473951	-3.27035933271072	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial 	DLAT 
P62987	Ubiquitin-60S ribosomal protein L40 OS=Homo sapiens OX=9606 GN=UBA52 PE=1 SV=2	-0.431653991054187	-0.783590442742203	-0.0797175393661709	6.77842060665966	-2.55791912244598	0.0187247868859393	0.803043981473951	-3.28851925679521	Ubiquitin-60S ribosomal protein L40 	UBA52 
Q9NYP9	Protein Mis18-alpha OS=Homo sapiens OX=9606 GN=MIS18A PE=1 SV=1	-0.6779885226675	-1.24184273719941	-0.114134308135593	6.79162076164258	-2.50767245752253	0.0208570875567087	0.803043981473951	-3.383139983693	Protein Mis18-alpha 	MIS18A 
Q8IZL8	Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2	-0.500774320023018	-0.919429314691365	-0.0821193253546706	7.20208964821602	-2.49460088473558	0.0214480047685361	0.803043981473951	-3.40760489065975	Proline-, glutamic acid- and leucine-rich protein 1 	PELP1 
Q9Y5L0	Transportin-3 OS=Homo sapiens OX=9606 GN=TNPO3 PE=1 SV=3	-0.479442111634268	-0.881409397769013	-0.0774748254995226	6.83620944077366	-2.48748669622671	0.0217761613899658	0.803043981473951	-3.42089325621651	Transportin-3 	TNPO3 
P62491	Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3	0.546374846949481	0.0880624908777248	1.00468720302124	7.22579193267113	2.48624790873013	0.0218337810797849	0.803043981473951	-3.42320521737202	Ras-related protein Rab-11A 	RAB11A 
Q86UK7	E3 ubiquitin-protein ligase ZNF598 OS=Homo sapiens OX=9606 GN=ZNF598 PE=1 SV=1	-0.952845917252353	-1.75604000716774	-0.149651827336969	2.99240976123876	-2.47410127003069	0.022406361090233	0.803043981473951	-3.4458441019164	E3 ubiquitin-protein ligase ZNF598 	ZNF598 
P46013	Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2	-0.317348933776989	-0.598229291882688	-0.0364685756712904	7.22431317198259	-2.35630211084453	0.0287334645553667	0.878966899391343	-3.66242088428447	Proliferation marker protein Ki-67 	MKI67 
Q02241	Kinesin-like protein KIF23 OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=3	-0.517249231491217	-0.979209737788602	-0.0552887251938317	7.07443211804487	-2.33512591902722	0.0300333019448268	0.878966899391343	-3.70075801424602	Kinesin-like protein KIF23 	KIF23 
P46379	Large proline-rich protein BAG6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=2	-1.08215172271542	-2.05885215527084	-0.105451290160008	5.8344798171509	-2.31069207070648	0.0316005190971335	0.878966899391343	-3.74475742578657	Large proline-rich protein BAG6 	BAG6 
P47914	60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2	0.602016166057528	0.0575758876351534	1.1464564444799	7.70929461075406	2.30607381846452	0.0319050867409294	0.878966899391343	-3.75304507736133	60S ribosomal protein L29 	RPL29 
Q96JM3	Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens OX=9606 GN=CHAMP1 PE=1 SV=2	-0.354990801149351	-0.67668469458115	-0.0332969077175523	6.15573284675645	-2.30138660680578	0.0322169669478109	0.878966899391343	-3.76144707142733	Chromosome alignment-maintaining phosphoprotein 1 	CHAMP1 
Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	0.361113909585732	0.0332297339631955	0.688998085208268	6.28955798587253	2.29688398089858	0.0325192081079419	0.878966899391343	-3.76950923271945	Developmentally-regulated GTP-binding protein 1 	DRG1 
P62263	40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	0.422466792728966	0.038457767178546	0.806475818279386	6.89379956567531	2.29438579230995	0.0326880247019137	0.878966899391343	-3.77397855910311	40S ribosomal protein S14 	RPS14 
Q9Y2V2	Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2	-0.602100989135093	-1.15000567401277	-0.0541963042574113	7.50324842641747	-2.29181535959173	0.0328625652478911	0.878966899391343	-3.77857429718958	Calcium-regulated heat-stable protein 1 	CARHSP1 
Q12830	Nucleosome-remodeling factor subunit BPTF OS=Homo sapiens OX=9606 GN=BPTF PE=1 SV=3	-0.577658081255213	-1.10631170767393	-0.0490044548364947	5.94137335189051	-2.27884578602704	0.0337563962291104	0.878966899391343	-3.80171885442987	Nucleosome-remodeling factor subunit BPTF 	BPTF 
P61313	60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2	0.420248128699045	0.0314559855565185	0.809040271841572	7.48774124599275	2.2542579359659	0.0355125508777572	0.878966899391343	-3.84539268480843	60S ribosomal protein L15 	RPL15 
Q96IF1	LIM domain-containing protein ajuba OS=Homo sapiens OX=9606 GN=AJUBA PE=1 SV=1	-0.407675183150746	-0.786437380514354	-0.0289129857871391	6.56400768410772	-2.24472398220136	0.0362157723090155	0.878966899391343	-3.86225458988053	LIM domain-containing protein ajuba 	AJUBA 
Q14554	Protein disulfide-isomerase A5 OS=Homo sapiens OX=9606 GN=PDIA5 PE=1 SV=1	0.475179391025701	0.0325006304751783	0.917858151576225	6.5952985017252	2.23863974640005	0.0366711918787368	0.878966899391343	-3.87299383855798	Protein disulfide-isomerase A5 	PDIA5 
Q14966	Zinc finger protein 638 OS=Homo sapiens OX=9606 GN=ZNF638 PE=1 SV=2	-0.673067505960164	-1.30234690856954	-0.0437881033507873	7.8533209488329	-2.23064472958272	0.0372776140366864	0.878966899391343	-3.88708026553296	Zinc finger protein 638 	ZNF638 
P55265	Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4	-0.303740809064754	-0.591872263403356	-0.0156093547261527	7.06032479514402	-2.19850659652654	0.0398089803153017	0.894038405221387	-3.94340866826685	Double-stranded RNA-specific adenosine deaminase 	ADAR 
Q15269	Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2	0.366363113892504	0.018048337429073	0.714677890355935	6.61959333588501	2.19358840469828	0.040209921566446	0.894038405221387	-3.95198651932879	Periodic tryptophan protein 2 homolog 	PWP2 
Q9Y2J2	Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2	0.34597453671993	0.0157667648113775	0.676182308628482	6.97006352181161	2.18510416389577	0.0409102395246394	0.894038405221387	-3.96675729565214	Band 4.1-like protein 3 	EPB41L3 
P62280	40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3	0.387708582840171	0.012231274524	0.763185891156342	8.20491110768627	2.15346103657261	0.0436212444017229	0.929309421725114	-4.02154622200897	40S ribosomal protein S11 	RPS11 
Q6PJG6	BRCA1-associated ATM activator 1 OS=Homo sapiens OX=9606 GN=BRAT1 PE=1 SV=2	-0.353375384033686	-0.69792334132779	-0.00882742673958131	6.49004099067684	-2.13895630561511	0.0449176595817157	0.929309421725114	-4.04650010301907	BRCA1-associated ATM activator 1 	BRAT1 
Q9Y4W2	Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2	-0.472126428784428	-0.934159279234522	-0.0100935783343335	7.30244118694187	-2.13108492113408	0.045635730531144	0.929309421725114	-4.05999923185155	Ribosomal biogenesis protein LAS1L 	LAS1L 
Q9Y3I0	tRNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1	0.37298628154721	0.0055830103404384	0.740389552753983	6.83570527571657	2.11721586141743	0.0469262916870725	0.93435460781371	-4.08371032367327	tRNA-splicing ligase RtcB homolog 	RTCB 
Q15084	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	0.31444834143049	0.00160427641005206	0.627292406450927	7.62872400708378	2.09621916341717	0.0489429983836281	0.942571016411433	-4.11942612375476	Protein disulfide-isomerase A6 	PDIA6 
Q99661	Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2	-0.325582563466075	-0.65029151459893	-0.000873612333221196	7.13531760559136	-2.09113550729438	0.0494428992983676	0.942571016411433	-4.12804045060711	Kinesin-like protein KIF2C 	KIF2C 
